epoch,acc,loss,val_acc,val_loss
0,0.37939282429031856,1.8769173133800967,0.44392110686776637,1.6373873971510116
1,0.4663477460945431,1.5866984468133711,0.4927877539180467,1.5343022462652822
2,0.4999448022144918,1.4909204857570926,0.502355019138917,1.479260522195582
3,0.5315179392835254,1.4242773864986487,0.5337062113629674,1.398838748958555
4,0.5414167433368469,1.3691798936805268,0.559022667067943,1.3254708748969886
5,0.5491812327550767,1.3311926926180322,0.5719752722990874,1.2823102022571917
6,0.5654829806818694,1.2865327987872688,0.581100971445393,1.2214928996678762
7,0.5713339466487144,1.2577006982945476,0.5407712687665587,1.277173105955194
8,0.5843238270480148,1.2347439810630918,0.5925816897437752,1.2065470004945003
9,0.5895124195043165,1.2118681316937234,0.569620253164557,1.2709140313313854
10,0.5926770929228634,1.1944104490043268,0.5950838975654408,1.1897124606860467
11,0.6026862925526848,1.1711612191634542,0.6078893141182233,1.1736919927990082
12,0.606844526223338,1.154414378664531,0.5944951427730351,1.196573594369571
13,0.6091260349602466,1.1379523422746562,0.6059758610889636,1.1423317116430516
14,0.6133578656886627,1.126781097405968,0.6120105975948785,1.1275465160318778
15,0.6196872125180797,1.1112063389429832,0.6115690315334734,1.1216861999206835
16,0.620349586017656,1.0986186331000587,0.6189284662937886,1.0966291457791872
17,0.6274149034071539,1.085938372300542,0.6115690315334734,1.147323955674013
18,0.6278932842752093,1.078738404066056,0.5576979688135427,1.2352683243766966
19,0.6339650413994408,1.0665123441752318,0.6117162202293815,1.1356882517710483
20,0.6324195032242579,1.0562326198690182,0.6259935237324725,1.0842308262919622
21,0.6338914443488064,1.0539949403603142,0.5958198410449815,1.1866099157156507
22,0.6381968721295017,1.043156879439525,0.6202531645657352,1.110818711525909
23,0.6426862925548782,1.036764520953967,0.6050927288871952,1.1181357504165554
24,0.6427230910774536,1.0327431045855089,0.6352664115746863,1.0595853455739754
25,0.6500827966947126,1.021657153241878,0.6352664115395937,1.0934302122550112
26,0.6470653173938846,1.022147802946868,0.6351192228787781,1.0455797898407926
27,0.647138914444519,1.015530004435542,0.6218722402207248,1.105472814415636
28,0.6514443422274077,1.007683013505418,0.6420370915689151,1.0503419071988636
29,0.6548666053390766,0.996230273970575,0.6118634088901972,1.112057480595903
30,0.6531370745192127,1.0005209295510589,0.5972917280303824,1.1557045998487678
31,0.6579208831690602,0.9915806800483451,0.6396820724168384,1.0447492868997856
32,0.6593560257622597,0.9879775024929941,0.6545481307123351,1.0320217591859258
33,0.6590248390086331,0.9817439468606635,0.6542537532941994,1.0091799032628483
34,0.6612327506943592,0.9770868053146755,0.6405652045747411,1.0338605685131599
35,0.6631462741523241,0.974235023785427,0.6367382984986752,1.0530849920499665
36,0.666384544619312,0.9644992647679881,0.6479246393701488,1.0259608263158082
37,0.6662741490384254,0.9643549321064077,0.6465999411069754,1.0398248812364135
38,0.6663477460945432,0.9586785560128003,0.6442449220250837,1.021248956901521
39,0.6721251149997869,0.9497692190800222,0.6488077715982364,1.0377455479192637
